CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Country,TotalItems,UniqueProducts,TotalTransactions,AvgOrderValue
17252.0,117,2,353.86,0,Regular Customers,United Kingdom,193,86,2,176.93
17253.0,18,1,178.26,0,Regular Customers,United Kingdom,43,18,1,178.26
17254.0,5,2,272.44,0,Regular Customers,United Kingdom,252,100,2,136.22
17255.0,41,2,298.41,0,Regular Customers,United Kingdom,232,69,2,149.205
17256.0,107,2,240.0,0,Regular Customers,United Kingdom,141,12,2,120.0
17259.0,148,2,603.37,2,At-Risk Customers,United Kingdom,410,104,2,301.685
17262.0,52,5,1253.3600000000001,0,Regular Customers,United Kingdom,367,9,5,250.67200000000003
17263.0,208,1,63.440000000000005,2,At-Risk Customers,United Kingdom,36,23,1,63.440000000000005
17265.0,139,2,562.9,0,Regular Customers,United Kingdom,394,106,2,281.45
17266.0,2,3,310.64,0,Regular Customers,United Kingdom,161,60,3,103.54666666666667
17267.0,127,2,317.62,0,Regular Customers,United Kingdom,159,37,2,158.81
17268.0,108,4,763.64,0,Regular Customers,United Kingdom,844,3,4,190.91
17272.0,42,4,2148.63,0,Regular Customers,United Kingdom,1778,70,4,537.1575
17274.0,35,1,111.97999999999999,0,Regular Customers,United Kingdom,79,24,1,111.97999999999999
17277.0,228,2,1065.3500000000001,2,At-Risk Customers,United Kingdom,430,67,2,532.6750000000001
17278.0,241,1,246.04,2,At-Risk Customers,United Kingdom,179,15,1,246.04
17279.0,58,1,187.82999999999998,0,Regular Customers,United Kingdom,48,8,1,187.82999999999998
17282.0,130,3,1703.41,0,Regular Customers,United Kingdom,1877,79,3,567.8033333333334
17284.0,60,6,1652.58,0,Regular Customers,United Kingdom,1364,229,6,275.43
17286.0,22,1,153.92,0,Regular Customers,United Kingdom,118,44,1,153.92
17287.0,26,7,1064.11,0,Regular Customers,United Kingdom,559,88,7,152.01571428571427
17288.0,9,7,1419.73,1,High-Value Customers,United Kingdom,1203,118,7,202.81857142857143
17289.0,32,3,944.41,0,Regular Customers,United Kingdom,520,86,3,314.80333333333334
17290.0,4,2,525.24,0,Regular Customers,United Kingdom,404,92,2,262.62
17291.0,308,1,550.8000000000001,2,At-Risk Customers,United Kingdom,72,1,1,550.8000000000001
17293.0,8,9,1875.1100000000001,1,High-Value Customers,United Kingdom,1140,93,9,208.34555555555556
17295.0,29,3,556.95,0,Regular Customers,United Kingdom,294,53,3,185.65
17297.0,17,1,131.78,0,Regular Customers,United Kingdom,67,49,1,131.78
17298.0,101,2,498.42,0,Regular Customers,United Kingdom,387,30,2,249.21
17299.0,12,4,669.11,0,Regular Customers,United Kingdom,678,50,4,167.2775
17301.0,21,1,197.63,0,Regular Customers,United Kingdom,149,59,1,197.63
17302.0,15,5,1135.63,0,Regular Customers,United Kingdom,575,68,5,227.12600000000003
17303.0,328,1,250.04,2,At-Risk Customers,United Kingdom,144,53,1,250.04
17306.0,11,11,3693.227500000001,1,High-Value Customers,United Kingdom,11491,13,19,194.38039473684216
17309.0,95,1,82.75,0,Regular Customers,United Kingdom,41,11,1,82.75
17311.0,78,2,1384.85,0,Regular Customers,United Kingdom,1005,55,2,692.425
17312.0,139,3,644.3,0,Regular Customers,United Kingdom,372,11,3,214.76666666666665
17313.0,31,1,2328.84,0,Regular Customers,United Kingdom,1402,24,1,2328.84
17314.0,25,8,2527.92,1,High-Value Customers,United Kingdom,1896,120,8,315.99
17315.0,2,11,3693.227500000001,1,High-Value Customers,United Kingdom,3888,256,38,97.19019736842108
17317.0,46,3,2600.34,0,Regular Customers,United Kingdom,1146,8,3,866.7800000000001
17320.0,100,3,1200.6200000000001,0,Regular Customers,United Kingdom,634,57,3,400.2066666666667
17321.0,8,2,700.86,0,Regular Customers,United Kingdom,373,94,2,350.43
17323.0,15,7,921.07,0,Regular Customers,United Kingdom,776,125,7,131.58142857142857
17324.0,18,4,990.23,0,Regular Customers,United Kingdom,844,43,4,247.5575
17325.0,280,1,96.8,2,At-Risk Customers,United Kingdom,60,6,1,96.8
17329.0,14,2,523.11,0,Regular Customers,United Kingdom,142,29,2,261.555
17330.0,23,2,363.9,0,Regular Customers,United Kingdom,120,5,2,181.95
17331.0,124,1,175.2,0,Regular Customers,United Kingdom,16,1,1,175.2
17333.0,86,1,494.25,0,Regular Customers,United Kingdom,375,28,1,494.25
17334.0,302,2,307.02,2,At-Risk Customers,United Kingdom,315,11,2,153.51
17337.0,151,4,2027.8700000000001,0,Regular Customers,United Kingdom,1269,421,4,506.96750000000003
17338.0,17,8,3693.227500000001,1,High-Value Customers,United Kingdom,3128,389,8,461.6534375000001
17339.0,94,2,243.36,0,Regular Customers,United Kingdom,152,9,2,121.68
17340.0,30,11,3693.227500000001,1,High-Value Customers,United Kingdom,5967,229,11,335.7479545454546
17341.0,157,3,781.36,2,At-Risk Customers,United Kingdom,489,147,3,260.4533333333333
17343.0,328,1,193.64,2,At-Risk Customers,United Kingdom,56,17,1,193.64
17344.0,46,1,160.57,0,Regular Customers,United Kingdom,66,31,1,160.57
17345.0,15,4,537.74,0,Regular Customers,United Kingdom,346,70,4,134.435
17346.0,4,11,2676.56,1,High-Value Customers,United Kingdom,1657,299,15,178.43733333333333
17347.0,86,1,228.96,0,Regular Customers,United Kingdom,216,1,1,228.96
17348.0,15,5,1159.52,0,Regular Customers,United Kingdom,1401,180,5,231.904
17349.0,179,1,110.75,2,At-Risk Customers,United Kingdom,112,8,1,110.75
17350.0,8,4,1286.07,0,Regular Customers,United Kingdom,795,66,4,321.5175
17351.0,36,3,587.15,0,Regular Customers,United Kingdom,113,22,3,195.71666666666667
17353.0,129,2,1740.0,0,Regular Customers,United Kingdom,1200,5,2,870.0
17354.0,51,1,1393.06,0,Regular Customers,United Kingdom,1006,15,1,1393.06
17356.0,312,1,178.22,2,At-Risk Customers,United Kingdom,166,19,1,178.22
17357.0,24,2,388.14,0,Regular Customers,United Kingdom,153,41,2,194.07
17358.0,303,2,365.85,2,At-Risk Customers,United Kingdom,202,55,2,182.925
17359.0,11,1,127.86,0,Regular Customers,United Kingdom,161,13,1,127.86
17360.0,17,3,585.79,0,Regular Customers,United Kingdom,335,113,3,195.26333333333332
17361.0,49,3,488.2,0,Regular Customers,United Kingdom,157,26,3,162.73333333333332
17362.0,239,2,312.23,2,At-Risk Customers,United Kingdom,191,30,2,156.115
17364.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,2701,288,11,335.7479545454546
17365.0,13,8,3693.227500000001,1,High-Value Customers,United Kingdom,4777,278,8,461.6534375000001
17367.0,238,1,168.4,2,At-Risk Customers,United Kingdom,150,33,1,168.4
17368.0,23,8,1912.67,1,High-Value Customers,United Kingdom,1391,93,8,239.08375
17370.0,73,4,446.18,0,Regular Customers,United Kingdom,540,31,4,111.545
17371.0,17,3,423.89,0,Regular Customers,United Kingdom,152,83,3,141.29666666666665
17372.0,41,8,1342.68,1,High-Value Customers,United Kingdom,749,215,8,167.835
17373.0,40,4,646.92,0,Regular Customers,United Kingdom,408,47,4,161.73
17374.0,219,2,495.77,2,At-Risk Customers,United Kingdom,85,24,2,247.885
17375.0,199,3,400.1,2,At-Risk Customers,United Kingdom,367,63,3,133.36666666666667
17376.0,71,2,203.2,0,Regular Customers,United Kingdom,86,23,2,101.6
17377.0,24,11,3693.227500000001,1,High-Value Customers,United Kingdom,2076,190,20,184.66137500000005
17379.0,11,1,404.66,0,Regular Customers,United Kingdom,663,71,1,404.66
17381.0,9,11,3693.227500000001,1,High-Value Customers,United Kingdom,25649,40,29,127.35267241379313
17382.0,65,1,65.4,0,Regular Customers,United Kingdom,25,2,1,65.4
17383.0,4,1,199.29,0,Regular Customers,United Kingdom,150,49,1,199.29
17384.0,19,2,336.4,0,Regular Customers,United Kingdom,88,12,2,168.2
17385.0,15,1,261.11,0,Regular Customers,United Kingdom,201,42,1,261.11
17386.0,8,6,2686.42,1,High-Value Customers,United Kingdom,1902,23,6,447.7366666666667
17387.0,20,2,784.11,0,Regular Customers,United Kingdom,542,71,2,392.055
17388.0,78,4,1259.56,0,Regular Customers,United Kingdom,1068,13,4,314.89
17389.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,7612,45,34,108.62433823529415
17391.0,164,2,508.8,2,At-Risk Customers,United Kingdom,480,2,2,254.4
17392.0,307,2,457.91,2,At-Risk Customers,United Kingdom,320,53,2,228.955
17394.0,219,1,203.86999999999998,2,At-Risk Customers,United Kingdom,241,4,1,203.86999999999998
17396.0,39,8,3693.227500000001,1,High-Value Customers,United Kingdom,2005,24,8,461.6534375000001
17397.0,22,2,696.41,0,Regular Customers,United Kingdom,254,88,2,348.205
17398.0,115,3,653.38,0,Regular Customers,United Kingdom,310,30,3,217.79333333333332
17400.0,126,5,2129.96,1,High-Value Customers,United Kingdom,1097,175,5,425.992
17402.0,5,11,2633.85,1,High-Value Customers,United Kingdom,701,33,13,202.60384615384615
17403.0,36,1,281.62,0,Regular Customers,United Kingdom,117,32,1,281.62
17404.0,4,11,3693.227500000001,1,High-Value Customers,Sweden,32748,111,15,246.21516666666673
17405.0,1,3,1031.41,0,Regular Customers,United Kingdom,726,77,3,343.80333333333334
17406.0,328,3,2200.42,2,At-Risk Customers,United Kingdom,787,99,3,733.4733333333334
17408.0,163,1,32.65,2,At-Risk Customers,United Kingdom,3,2,1,32.65
17409.0,185,2,771.85,2,At-Risk Customers,United Kingdom,105,13,2,385.925
17410.0,16,5,1214.72,0,Regular Customers,United Kingdom,616,57,5,242.94400000000002
17411.0,12,3,778.94,0,Regular Customers,United Kingdom,306,39,3,259.6466666666667
17412.0,3,7,1258.06,1,High-Value Customers,United Kingdom,738,48,7,179.72285714285712
17414.0,44,2,778.0,0,Regular Customers,United Kingdom,2100,5,2,389.0
17415.0,80,1,507.84,0,Regular Customers,United Kingdom,114,14,1,507.84
17416.0,30,7,3693.227500000001,1,High-Value Customers,United Kingdom,4302,186,7,527.6039285714287
17418.0,42,2,463.46000000000004,0,Regular Customers,United Kingdom,289,29,2,231.73000000000002
17419.0,11,11,3693.227500000001,1,High-Value Customers,United Kingdom,1876,155,12,307.7689583333334
17420.0,50,3,598.83,0,Regular Customers,United Kingdom,265,28,3,199.61
17422.0,16,6,1979.37,1,High-Value Customers,United Kingdom,2253,93,6,329.895
17423.0,46,2,698.41,0,Regular Customers,United Kingdom,459,26,2,349.205
17425.0,19,2,759.17,0,Regular Customers,United Kingdom,407,42,2,379.585
17426.0,8,6,3693.227500000001,1,High-Value Customers,United Kingdom,3094,179,6,615.5379166666668
17427.0,72,1,100.8,0,Regular Customers,United Kingdom,34,2,1,100.8
17428.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,9474,252,28,131.90098214285717
17429.0,128,3,524.9200000000001,0,Regular Customers,United Kingdom,624,36,3,174.97333333333336
17430.0,33,2,265.76,0,Regular Customers,United Kingdom,190,14,2,132.88
17431.0,313,1,403.3,2,At-Risk Customers,United Kingdom,292,41,1,403.3
17432.0,18,2,365.76,0,Regular Customers,United Kingdom,207,44,2,182.88
17433.0,88,1,303.15999999999997,0,Regular Customers,United Kingdom,185,53,1,303.15999999999997
17434.0,2,7,2373.82,1,High-Value Customers,United Kingdom,1693,100,7,339.1171428571429
17436.0,2,2,216.29999999999998,0,Regular Customers,United Kingdom,90,7,2,108.14999999999999
17438.0,254,1,388.45000000000005,2,At-Risk Customers,United Kingdom,103,17,1,388.45000000000005
17440.0,157,3,186.42000000000002,2,At-Risk Customers,United Kingdom,246,3,3,62.14000000000001
17442.0,37,6,2248.56,1,High-Value Customers,United Kingdom,1496,96,6,374.76
17443.0,220,1,534.24,2,At-Risk Customers,Canada,504,1,1,534.24
17444.0,148,3,2940.04,1,High-Value Customers,Canada,2119,132,3,980.0133333333333
17446.0,177,2,120.9,2,At-Risk Customers,United Kingdom,198,6,2,60.45
17447.0,40,2,541.53,0,Regular Customers,United Kingdom,443,33,2,270.765
17449.0,2,7,2520.86,1,High-Value Customers,United Kingdom,1122,178,7,360.1228571428572
17450.0,8,11,3693.227500000001,1,High-Value Customers,United Kingdom,69993,124,46,80.2875543478261
17451.0,1,7,1721.4,1,High-Value Customers,United Kingdom,1203,83,7,245.91428571428574
17453.0,18,2,486.71999999999997,0,Regular Customers,United Kingdom,219,19,2,243.35999999999999
17454.0,192,4,517.53,2,At-Risk Customers,United Kingdom,243,57,4,129.3825
17455.0,204,1,131.7,2,At-Risk Customers,United Kingdom,66,8,1,131.7
17456.0,328,1,249.86,2,At-Risk Customers,United Kingdom,222,17,1,249.86
17457.0,127,5,1737.7,0,Regular Customers,United Kingdom,826,14,5,347.54
17458.0,15,1,316.5,0,Regular Customers,United Kingdom,170,52,1,316.5
17459.0,43,2,657.3,0,Regular Customers,United Kingdom,537,88,2,328.65
17460.0,94,6,622.4300000000001,0,Regular Customers,United Kingdom,236,18,6,103.73833333333334
17461.0,23,3,757.46,0,Regular Customers,United Kingdom,799,104,3,252.48666666666668
17462.0,60,2,675.69,0,Regular Customers,United Kingdom,227,25,2,337.845
17463.0,16,5,1896.41,0,Regular Customers,United Kingdom,1095,162,5,379.28200000000004
17464.0,158,1,289.96000000000004,2,At-Risk Customers,United Kingdom,220,9,1,289.96000000000004
17466.0,10,2,763.28,0,Regular Customers,United Kingdom,306,41,2,381.64
17468.0,10,2,137.0,0,Regular Customers,United Kingdom,116,5,2,68.5
17469.0,16,5,1870.97,0,Regular Customers,United Kingdom,787,61,5,374.194
17470.0,45,5,1125.07,0,Regular Customers,United Kingdom,1675,67,5,225.01399999999998
17472.0,191,3,710.29,2,At-Risk Customers,United Kingdom,462,142,3,236.76333333333332
17475.0,79,1,194.37,0,Regular Customers,United Kingdom,178,14,1,194.37
17480.0,78,1,511.82,0,Regular Customers,United Kingdom,338,29,1,511.82
17481.0,4,4,1255.59,0,Regular Customers,United Kingdom,1061,69,4,313.8975
17483.0,65,3,414.04,0,Regular Customers,United Kingdom,191,18,3,138.01333333333335
17486.0,261,1,396.87,2,At-Risk Customers,United Kingdom,191,24,1,396.87
17489.0,59,2,376.64,0,Regular Customers,United Kingdom,428,28,2,188.32
17490.0,1,7,2092.32,1,High-Value Customers,United Kingdom,1134,63,7,298.90285714285716
17491.0,1,10,3558.87,1,High-Value Customers,United Kingdom,2013,72,10,355.887
17492.0,248,1,374.57,2,At-Risk Customers,United Kingdom,155,12,1,374.57
17495.0,8,2,497.56,0,Regular Customers,United Kingdom,229,21,2,248.78
17496.0,328,1,271.05,2,At-Risk Customers,United Kingdom,79,10,1,271.05
17498.0,76,1,272.22,0,Regular Customers,United Kingdom,394,17,1,272.22
17499.0,290,1,622.88,2,At-Risk Customers,United Kingdom,711,40,1,622.88
17500.0,17,3,1138.0,0,Regular Customers,United Kingdom,17,3,3,379.3333333333333
17501.0,221,2,288.6,2,At-Risk Customers,United Kingdom,160,18,2,144.3
17502.0,9,4,689.1,0,Regular Customers,United Kingdom,376,25,4,172.275
17503.0,3,2,558.96,0,Regular Customers,United Kingdom,486,36,2,279.48
17504.0,206,9,2997.0299999999997,1,High-Value Customers,United Kingdom,1664,112,9,333.00333333333333
17505.0,162,2,1145.84,2,At-Risk Customers,United Kingdom,556,48,2,572.92
17506.0,76,1,302.2,0,Regular Customers,United Kingdom,139,14,1,302.2
17507.0,262,2,605.58,2,At-Risk Customers,United Kingdom,359,79,2,302.79
17508.0,281,1,387.31,2,At-Risk Customers,Greece,289,22,1,387.31
17509.0,58,8,3693.227500000001,1,High-Value Customers,United Kingdom,3534,75,8,461.6534375000001
17510.0,25,1,308.48,0,Regular Customers,United Kingdom,214,20,1,308.48
17511.0,3,11,3693.227500000001,1,High-Value Customers,United Kingdom,64549,453,31,119.13637096774197
17512.0,29,10,2924.9900000000002,1,High-Value Customers,United Kingdom,2753,61,10,292.499
17513.0,72,1,513.2,0,Regular Customers,United Kingdom,254,6,1,513.2
17514.0,128,1,208.65,0,Regular Customers,United Kingdom,135,40,1,208.65
17515.0,31,4,639.02,0,Regular Customers,United Kingdom,243,49,4,159.755
17516.0,15,5,768.08,0,Regular Customers,United Kingdom,416,113,5,153.616
17517.0,309,1,153.94,2,At-Risk Customers,United Kingdom,102,11,1,153.94
17519.0,17,6,1844.02,1,High-Value Customers,United Kingdom,1236,60,6,307.33666666666664
17520.0,54,1,546.81,0,Regular Customers,United Kingdom,365,30,1,546.81
17521.0,30,3,723.2099999999999,0,Regular Customers,United Kingdom,519,38,3,241.06999999999996
17522.0,2,5,1070.71,0,Regular Customers,United Kingdom,1034,59,5,214.142
17523.0,11,4,652.74,0,Regular Customers,United Kingdom,872,25,4,163.185
17524.0,328,1,145.0,2,At-Risk Customers,United Kingdom,90,6,1,145.0
17525.0,328,1,422.70000000000005,2,At-Risk Customers,United Kingdom,82,9,1,422.70000000000005
17526.0,5,4,1195.8999999999999,0,Regular Customers,United Kingdom,310,17,4,298.97499999999997
17527.0,54,4,939.37,0,Regular Customers,United Kingdom,488,45,4,234.8425
17528.0,1,8,3628.5,1,High-Value Customers,United Kingdom,2138,183,8,453.5625
17530.0,1,10,2385.0,1,High-Value Customers,United Kingdom,1526,306,10,238.5
17531.0,190,1,296.7,2,At-Risk Customers,United Kingdom,136,14,1,296.7
17534.0,54,1,223.36,0,Regular Customers,United Kingdom,103,9,1,223.36
17535.0,280,1,164.4,2,At-Risk Customers,United Kingdom,136,13,1,164.4
17536.0,177,1,76.5,2,At-Risk Customers,United Kingdom,6,3,1,76.5
17537.0,30,2,897.62,0,Regular Customers,United Kingdom,700,74,2,448.81
17538.0,26,1,98.42,0,Regular Customers,United Kingdom,134,9,1,98.42
17540.0,25,2,578.9,0,Regular Customers,United Kingdom,194,20,2,289.45
17542.0,270,1,170.75,2,At-Risk Customers,United Kingdom,134,24,1,170.75
17545.0,43,3,645.96,0,Regular Customers,United Kingdom,341,122,3,215.32000000000002
17548.0,234,1,103.3,2,At-Risk Customers,United Kingdom,58,5,1,103.3
17549.0,24,2,148.86,0,Regular Customers,United Kingdom,210,5,2,74.43
17550.0,197,3,267.16,2,At-Risk Customers,United Kingdom,86,42,3,89.05333333333334
17551.0,328,1,306.84,2,At-Risk Customers,United Kingdom,150,39,1,306.84
17552.0,60,4,930.41,0,Regular Customers,United Kingdom,719,43,4,232.6025
17553.0,130,1,1487.6,0,Regular Customers,United Kingdom,1048,2,1,1487.6
17554.0,1,5,1952.45,1,High-Value Customers,United Kingdom,1763,58,5,390.49
17555.0,20,2,483.26,0,Regular Customers,United Kingdom,349,101,2,241.63
17556.0,206,1,157.9,2,At-Risk Customers,United Kingdom,101,6,1,157.9
17557.0,14,3,541.46,0,Regular Customers,United Kingdom,306,27,3,180.48666666666668
17560.0,95,4,854.95,0,Regular Customers,United Kingdom,635,22,4,213.7375
17561.0,19,1,167.62,0,Regular Customers,United Kingdom,146,44,1,167.62
17562.0,14,7,1122.38,0,Regular Customers,United Kingdom,817,48,7,160.34
17564.0,24,3,454.01,0,Regular Customers,United Kingdom,146,38,3,151.33666666666667
17566.0,8,2,901.21,0,Regular Customers,United Kingdom,518,113,2,450.605
17567.0,7,8,3693.227500000001,1,High-Value Customers,United Kingdom,2632,110,8,461.6534375000001
17569.0,328,1,344.14,2,At-Risk Customers,United Kingdom,159,29,1,344.14
17571.0,50,4,1498.51,0,Regular Customers,United Kingdom,905,247,4,374.6275
17572.0,71,4,226.75000000000003,0,Regular Customers,United Kingdom,95,7,4,56.68750000000001
17573.0,29,3,380.6,0,Regular Customers,United Kingdom,308,24,3,126.86666666666667
17574.0,243,1,185.65,2,At-Risk Customers,United Kingdom,77,8,1,185.65
17576.0,8,11,3622.68,1,High-Value Customers,United Kingdom,1994,245,19,190.66736842105263
17578.0,218,1,143.45999999999998,2,At-Risk Customers,United Kingdom,138,5,1,143.45999999999998
17579.0,5,3,448.90000000000003,0,Regular Customers,United Kingdom,258,46,3,149.63333333333335
17580.0,253,3,215.72,2,At-Risk Customers,United Kingdom,88,43,3,71.90666666666667
17581.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,5927,229,25,147.72910000000005
17582.0,236,1,175.27,2,At-Risk Customers,United Kingdom,123,28,1,175.27
17584.0,7,2,1242.3,0,Regular Customers,United Kingdom,458,30,2,621.15
17585.0,109,4,1133.07,0,Regular Customers,United Kingdom,1671,176,4,283.2675
17588.0,100,3,1240.2,0,Regular Customers,United Kingdom,676,19,3,413.40000000000003
17589.0,60,4,2404.17,1,High-Value Customers,United Kingdom,1631,172,4,601.0425
17590.0,2,3,1479.22,0,Regular Customers,United Kingdom,828,162,3,493.0733333333333
17591.0,73,7,2225.9700000000003,1,High-Value Customers,United Kingdom,1009,81,7,317.9957142857143
17593.0,4,5,3693.227500000001,1,High-Value Customers,United Kingdom,3101,190,5,738.6455000000002
17594.0,85,2,993.18,0,Regular Customers,United Kingdom,550,42,2,496.59
17595.0,12,2,388.79,0,Regular Customers,United Kingdom,229,68,2,194.395
17596.0,23,7,2827.93,1,High-Value Customers,United Kingdom,4400,168,7,403.98999999999995
17597.0,214,1,2044.3700000000001,2,At-Risk Customers,United Kingdom,1176,55,1,2044.3700000000001
17600.0,18,1,161.67000000000002,0,Regular Customers,United Kingdom,144,13,1,161.67000000000002
17601.0,239,1,116.00999999999999,2,At-Risk Customers,United Kingdom,103,9,1,116.00999999999999
17602.0,2,6,3693.227500000001,1,High-Value Customers,United Kingdom,4151,335,6,615.5379166666668
17603.0,78,1,394.72,0,Regular Customers,United Kingdom,74,11,1,394.72
17604.0,217,2,309.36,2,At-Risk Customers,United Kingdom,169,57,2,154.68
17608.0,33,2,193.42,0,Regular Customers,United Kingdom,232,54,2,96.71
17609.0,41,5,1112.22,0,Regular Customers,United Kingdom,723,199,5,222.44400000000002
17611.0,7,11,3693.227500000001,1,High-Value Customers,United Kingdom,2560,440,15,246.21516666666673
17612.0,53,6,2048.45,1,High-Value Customers,United Kingdom,1808,116,6,341.4083333333333
17613.0,23,11,3693.227500000001,1,High-Value Customers,United Kingdom,2496,211,14,263.80196428571435
17614.0,57,1,390.07,0,Regular Customers,United Kingdom,238,97,1,390.07
17615.0,130,3,329.6,0,Regular Customers,United Kingdom,140,13,3,109.86666666666667
17616.0,174,3,571.1999999999999,2,At-Risk Customers,United Kingdom,224,1,3,190.39999999999998
17618.0,6,3,971.58,0,Regular Customers,United Kingdom,331,56,3,323.86
17619.0,312,1,218.52,2,At-Risk Customers,United Kingdom,127,71,1,218.52
17620.0,60,1,81.44,0,Regular Customers,United Kingdom,60,4,1,81.44
17621.0,21,3,1379.9,0,Regular Customers,United Kingdom,514,24,3,459.9666666666667
17623.0,33,1,527.0500000000001,0,Regular Customers,United Kingdom,265,33,1,527.0500000000001
17624.0,15,2,843.48,0,Regular Customers,United Kingdom,554,49,2,421.74
17625.0,18,4,2047.0,0,Regular Customers,United Kingdom,1198,223,4,511.75
17628.0,81,1,75.75,0,Regular Customers,United Kingdom,79,5,1,75.75
17629.0,6,8,1814.12,1,High-Value Customers,United Kingdom,1629,106,8,226.765
17630.0,170,2,503.59999999999997,2,At-Risk Customers,United Kingdom,158,24,2,251.79999999999998
17631.0,2,3,528.33,0,Regular Customers,United Kingdom,334,39,3,176.11
17633.0,31,4,1324.84,0,Regular Customers,United Kingdom,644,59,4,331.21
17634.0,36,9,2361.9700000000003,1,High-Value Customers,United Kingdom,840,209,9,262.4411111111111
17636.0,19,1,285.56,0,Regular Customers,United Kingdom,182,20,1,285.56
17637.0,31,2,547.0600000000001,0,Regular Customers,United Kingdom,280,35,2,273.53000000000003
17639.0,276,1,108.5,2,At-Risk Customers,United Kingdom,49,7,1,108.5
17640.0,87,1,621.66,0,Regular Customers,United Kingdom,250,5,1,621.66
17642.0,120,2,712.29,0,Regular Customers,United Kingdom,474,34,2,356.145
17643.0,328,1,101.55,2,At-Risk Customers,United Kingdom,71,8,1,101.55
17644.0,1,11,2895.64,1,High-Value Customers,United Kingdom,1793,102,11,263.24
17646.0,219,3,1008.39,2,At-Risk Customers,United Kingdom,323,46,3,336.13
17647.0,65,1,133.06,0,Regular Customers,United Kingdom,30,7,1,133.06
17648.0,61,4,1797.5,0,Regular Customers,United Kingdom,487,81,4,449.375
17649.0,138,1,868.49,0,Regular Customers,United Kingdom,399,52,1,868.49
17650.0,21,1,166.08,0,Regular Customers,United Kingdom,150,8,1,166.08
17651.0,12,10,3693.227500000001,1,High-Value Customers,United Kingdom,3112,149,10,369.3227500000001
17652.0,25,11,3693.227500000001,1,High-Value Customers,United Kingdom,2509,118,12,307.7689583333334
17653.0,37,4,1207.56,0,Regular Customers,United Kingdom,1409,44,4,301.89
17654.0,277,1,117.55,2,At-Risk Customers,United Kingdom,41,22,1,117.55
17655.0,11,7,2638.94,1,High-Value Customers,United Kingdom,1116,66,7,376.99142857142857
17656.0,73,5,1674.69,0,Regular Customers,United Kingdom,1399,67,5,334.938
17658.0,26,2,595.42,0,Regular Customers,United Kingdom,616,17,2,297.71
17659.0,17,11,2999.46,1,High-Value Customers,United Kingdom,1525,127,12,249.955
17660.0,141,1,196.0,2,At-Risk Customers,United Kingdom,130,37,1,196.0
17663.0,26,7,1802.91,1,High-Value Customers,United Kingdom,797,63,7,257.55857142857144
17664.0,19,2,604.64,0,Regular Customers,United Kingdom,604,41,2,302.32
17666.0,4,2,728.16,0,Regular Customers,United Kingdom,596,14,2,364.08
17667.0,66,5,2055.51,1,High-Value Customers,United Kingdom,1033,85,5,411.10200000000003
17668.0,1,2,347.75,0,Regular Customers,United Kingdom,93,14,2,173.875
17669.0,43,7,3406.7200000000003,1,High-Value Customers,United Kingdom,1916,45,7,486.67428571428576
17670.0,228,1,205.7,2,At-Risk Customers,United Kingdom,110,11,1,205.7
17671.0,16,4,1572.71,0,Regular Customers,United Kingdom,772,40,4,393.1775
17672.0,50,2,3178.17,1,High-Value Customers,United Kingdom,1690,105,2,1589.085
17673.0,2,6,1629.12,1,High-Value Customers,United Kingdom,1487,118,6,271.52
17674.0,74,2,551.04,0,Regular Customers,United Kingdom,672,19,2,275.52
17675.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,8360,239,31,119.13637096774197
17676.0,4,6,1387.68,0,Regular Customers,United Kingdom,932,49,6,231.28
17677.0,2,11,3693.227500000001,1,High-Value Customers,United Kingdom,9775,178,30,123.10758333333337
17678.0,264,1,298.11,2,At-Risk Customers,United Kingdom,207,16,1,298.11
17679.0,53,2,1992.1100000000001,0,Regular Customers,United Kingdom,729,29,2,996.0550000000001
17680.0,24,1,184.4,0,Regular Customers,United Kingdom,96,11,1,184.4
17682.0,10,6,2474.33,1,High-Value Customers,United Kingdom,1367,48,6,412.3883333333333
17684.0,44,1,239.41,0,Regular Customers,United Kingdom,145,15,1,239.41
17685.0,17,7,3191.53,1,High-Value Customers,United Kingdom,1956,88,7,455.9328571428572
17686.0,7,7,3693.227500000001,1,High-Value Customers,United Kingdom,2478,205,7,527.6039285714287
17690.0,30,11,3693.227500000001,1,High-Value Customers,United Kingdom,1773,186,15,246.21516666666673
17691.0,328,2,290.40000000000003,2,At-Risk Customers,United Kingdom,134,18,2,145.20000000000002
17692.0,127,4,740.9399999999999,0,Regular Customers,United Kingdom,672,34,4,185.23499999999999
17693.0,137,1,200.47,0,Regular Customers,United Kingdom,231,16,1,200.47
17694.0,142,1,283.12,2,At-Risk Customers,United Kingdom,184,15,1,283.12
17695.0,132,2,765.34,0,Regular Customers,United Kingdom,779,30,2,382.67
17696.0,38,8,2285.71,1,High-Value Customers,United Kingdom,1756,78,8,285.71375
17697.0,236,1,338.95,2,At-Risk Customers,United Kingdom,93,19,1,338.95
17698.0,261,1,154.95,2,At-Risk Customers,United Kingdom,93,8,1,154.95
17700.0,17,4,2534.64,1,High-Value Customers,United Kingdom,1266,116,4,633.66
